level_id,heuristic,success,nodes,runtime,solution_len
sokoban_core/levels/letslogic/solved/0045_sokodeal.txt#40,gnn[speed+dl],False,35461,300.01050782203674,-1
sokoban_core/levels/letslogic/solved/0071_chuchubi_01.txt#11,gnn[speed+dl],False,10889,300.0229187011719,-1
sokoban_core/levels/letslogic/solved/0045_sokodeal.txt#39,gnn[speed+dl],False,49979,300.00374603271484,-1
sokoban_core/levels/letslogic/solved/0014_sasquatch_02.txt#18,gnn[speed+dl],False,42082,300.0044503211975,-1
sokoban_core/levels/letslogic/solved/0132_aruba_06.txt#33,gnn[speed+dl],False,5962,300.05707240104675,-1
sokoban_core/levels/letslogic/solved/0144_chuchubi_02.txt#59,gnn[speed+dl],False,6163,300.0064127445221,-1
sokoban_core/levels/letslogic/solved/0141_atlas_09.txt#23,gnn[speed+dl],False,17876,300.0148096084595,-1
sokoban_core/levels/letslogic/solved/0145_chuchubi_03.txt#36,gnn[speed+dl],False,13499,300.0294842720032,-1
sokoban_core/levels/letslogic/solved/0133_aruba_07.txt#37,gnn[speed+dl],False,34938,300.0140235424042,-1
sokoban_core/levels/letslogic/solved/0135_aruba_09.txt#25,gnn[speed+dl],False,3155,300.01852560043335,-1
sokoban_core/levels/letslogic/solved/0146_chuchubi_04.txt#40,gnn[speed+dl],False,7909,300.0206573009491,-1
sokoban_core/levels/letslogic/solved/0141_atlas_09.txt#43,gnn[speed+dl],False,10395,300.0275535583496,-1
sokoban_core/levels/letslogic/solved/0074_kobus_theron_collection.txt#55,gnn[speed+dl],False,9641,300.0329189300537,-1
sokoban_core/levels/letslogic/solved/0146_chuchubi_04.txt#51,gnn[speed+dl],False,7181,300.0794315338135,-1
sokoban_core/levels/letslogic/solved/0146_chuchubi_04.txt#57,gnn[speed+dl],False,18654,300.0296730995178,-1
sokoban_core/levels/letslogic/solved/0132_aruba_06.txt#35,gnn[speed+dl],False,21297,300.0261461734772,-1
sokoban_core/levels/letslogic/solved/0085_attrition_01.txt#1,gnn[speed+dl],False,10287,300.04762172698975,-1
sokoban_core/levels/letslogic/solved/0134_aruba_08.txt#26,gnn[speed+dl],False,25626,300.02018785476685,-1
sokoban_core/levels/letslogic/solved/0145_chuchubi_03.txt#38,gnn[speed+dl],False,1726,300.10784459114075,-1
sokoban_core/levels/letslogic/solved/0001_member_levels.txt#418,gnn[speed+dl],False,17151,300.0508499145508,-1
sokoban_core/levels/letslogic/solved/0001_member_levels.txt#178,gnn[speed+dl],False,3382,300.05113887786865,-1
sokoban_core/levels/letslogic/solved/0119_atlas_02.txt#35,gnn[speed+dl],False,46868,300.0014579296112,-1
sokoban_core/levels/letslogic/solved/0001_member_levels.txt#168,gnn[speed+dl],False,26078,300.03952956199646,-1
sokoban_core/levels/letslogic/solved/0001_member_levels.txt#200,gnn[speed+dl],False,8039,300.01389503479004,-1
sokoban_core/levels/letslogic/solved/0099_disciple.txt#29,gnn[speed+dl],False,14169,300.03231382369995,-1
sokoban_core/levels/letslogic/solved/0134_aruba_08.txt#20,gnn[speed+dl],False,24685,300.00087666511536,-1
sokoban_core/levels/letslogic/solved/0074_kobus_theron_collection.txt#90,gnn[speed+dl],False,9935,300.0331919193268,-1
sokoban_core/levels/letslogic/solved/0136_atlas_04.txt#37,gnn[speed+dl],False,9272,300.10340213775635,-1
sokoban_core/levels/letslogic/solved/0144_chuchubi_02.txt#75,gnn[speed+dl],False,31644,300.0242033004761,-1
sokoban_core/levels/letslogic/solved/0145_chuchubi_03.txt#54,gnn[speed+dl],False,8625,300.0636885166168,-1
sokoban_core/levels/letslogic/solved/0074_kobus_theron_collection.txt#36,gnn[speed+dl],False,4457,300.0993444919586,-1
sokoban_core/levels/letslogic/solved/0139_atlas_07.txt#66,gnn[speed+dl],False,1073,300.4307961463928,-1
sokoban_core/levels/letslogic/solved/0151_chuchubi_09.txt#10,gnn[speed+dl],False,2736,300.0036075115204,-1
sokoban_core/levels/letslogic/solved/0147_chuchubi_05.txt#54,gnn[speed+dl],False,8187,300.0152049064636,-1
sokoban_core/levels/letslogic/solved/0151_chuchubi_09.txt#11,gnn[speed+dl],False,2347,300.0400536060333,-1
sokoban_core/levels/letslogic/solved/0152_chuchubi_10.txt#17,gnn[speed+dl],False,8719,300.09209990501404,-1
sokoban_core/levels/letslogic/solved/0157_cosmac_04.txt#49,gnn[speed+dl],False,9990,300.0141909122467,-1
sokoban_core/levels/letslogic/solved/0163_cosmac_10.txt#31,gnn[speed+dl],False,43893,300.00042724609375,-1
sokoban_core/levels/letslogic/solved/0157_cosmac_04.txt#53,gnn[speed+dl],False,3433,300.07125544548035,-1
sokoban_core/levels/letslogic/solved/0184_serena_05.txt#28,gnn[speed+dl],False,6981,300.01004815101624,-1
sokoban_core/levels/letslogic/solved/0193_bugs_collection_138.txt#85,gnn[speed+dl],False,6160,300.00328159332275,-1
sokoban_core/levels/letslogic/solved/0162_cosmac_09.txt#22,gnn[speed+dl],False,11337,300.05167388916016,-1
sokoban_core/levels/letslogic/solved/0195_bugs1005_collections.txt#149,gnn[speed+dl],False,17449,300.0033996105194,-1
sokoban_core/levels/letslogic/solved/0182_serena_03.txt#24,gnn[speed+dl],False,20591,300.020791053772,-1
sokoban_core/levels/letslogic/solved/0185_serena_06.txt#37,gnn[speed+dl],False,15549,300.0465450286865,-1
sokoban_core/levels/letslogic/solved/0193_bugs_collection_138.txt#38,gnn[speed+dl],False,14729,300.02667784690857,-1
sokoban_core/levels/letslogic/solved/0197_bugs_550_collection.txt#153,gnn[speed+dl],False,8501,300.0162434577942,-1
sokoban_core/levels/letslogic/solved/0195_bugs1005_collections.txt#635,gnn[speed+dl],False,9342,300.02025628089905,-1
sokoban_core/levels/letslogic/solved/0195_bugs1005_collections.txt#319,gnn[speed+dl],False,29698,300.0220296382904,-1
sokoban_core/levels/letslogic/solved/0196_bugs_509_collection.txt#410,gnn[speed+dl],False,14630,300.0221848487854,-1
sokoban_core/levels/letslogic/solved/0195_bugs1005_collections.txt#542,gnn[speed+dl],False,99455,300.0002999305725,-1
