level_id,heuristic,success,nodes,runtime,solution_len
sokoban_core/levels/letslogic_solved/0006_microban_01.txt#43,gnn[speed+dl],True,1,0.01264190673828125,1
sokoban_core/levels/letslogic_solved/0006_microban_01.txt#55,gnn[speed+dl],True,8,0.04548788070678711,6
sokoban_core/levels/letslogic_solved/0006_microban_01.txt#25,gnn[speed+dl],True,28,0.05493521690368652,10
sokoban_core/levels/letslogic_solved/0009_boxxle_01.txt#10,gnn[speed+dl],True,130,0.14807391166687012,18
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#596,gnn[speed+dl],True,1463,0.7682209014892578,43
sokoban_core/levels/letslogic_solved/0009_boxxle_01.txt#7,gnn[speed+dl],True,1545,1.1505992412567139,16
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#2,gnn[speed+dl],True,4020,1.8558440208435059,51
sokoban_core/levels/letslogic_solved/0012_microban_02.txt#15,gnn[speed+dl],True,559,0.3702988624572754,24
sokoban_core/levels/letslogic_solved/0011_v2009.txt#91,gnn[speed+dl],True,1880,0.9479329586029053,43
sokoban_core/levels/letslogic_solved/0012_microban_02.txt#38,gnn[speed+dl],True,134,0.12432003021240234,13
sokoban_core/levels/letslogic_solved/0012_microban_02.txt#64,gnn[speed+dl],True,136,0.18698906898498535,11
sokoban_core/levels/letslogic_solved/0009_boxxle_01.txt#20,gnn[speed+dl],True,3033,2.195094108581543,26
sokoban_core/levels/letslogic_solved/0012_microban_02.txt#56,gnn[speed+dl],True,391,0.351398229598999,14
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#24,gnn[speed+dl],True,6272,3.0495119094848633,53
sokoban_core/levels/letslogic_solved/0006_microban_01.txt#59,gnn[speed+dl],True,4262,3.0439579486846924,44
sokoban_core/levels/letslogic_solved/0013_sasquatch_01.txt#13,gnn[speed+dl],True,1483,1.6795330047607422,15
sokoban_core/levels/letslogic_solved/0011_v2009.txt#84,gnn[speed+dl],True,7543,4.356787919998169,43
sokoban_core/levels/letslogic_solved/0029_mini_cosmos.txt#31,gnn[speed+dl],True,74,0.044180870056152344,20
sokoban_core/levels/letslogic_solved/0023_grigr_2001.txt#55,gnn[speed+dl],True,1327,1.9251880645751953,30
sokoban_core/levels/letslogic_solved/0030_micro_cosmos.txt#31,gnn[speed+dl],True,544,0.3251199722290039,20
sokoban_core/levels/letslogic_solved/0017_sasquatch_05.txt#2,gnn[speed+dl],True,4088,3.3324828147888184,39
sokoban_core/levels/letslogic_solved/0026_sasquatch_09.txt#3,gnn[speed+dl],True,2137,2.9471797943115234,29
sokoban_core/levels/letslogic_solved/0030_micro_cosmos.txt#36,gnn[speed+dl],True,3013,1.7372627258300781,49
sokoban_core/levels/letslogic_solved/0031_nabo_cosmos.txt#0,gnn[speed+dl],True,1913,1.5573036670684814,19
sokoban_core/levels/letslogic_solved/0031_nabo_cosmos.txt#4,gnn[speed+dl],True,1082,0.8067598342895508,24
sokoban_core/levels/letslogic_solved/0011_v2009.txt#77,gnn[speed+dl],True,27727,11.171308040618896,52
sokoban_core/levels/letslogic_solved/0018_sasquatch_06.txt#19,gnn[speed+dl],True,3508,9.491262912750244,24
sokoban_core/levels/letslogic_solved/0033_strategy.txt#47,gnn[speed+dl],True,1,0.010205984115600586,1
sokoban_core/levels/letslogic_solved/0033_strategy.txt#24,gnn[speed+dl],True,972,0.7893428802490234,20
sokoban_core/levels/letslogic_solved/0037_anomaly_1.txt#2,gnn[speed+dl],True,286,0.25688910484313965,16
sokoban_core/levels/letslogic_solved/0037_anomaly_1.txt#17,gnn[speed+dl],True,5519,3.4691879749298096,30
sokoban_core/levels/letslogic_solved/0037_anomaly_1.txt#3,gnn[speed+dl],True,2644,1.5773582458496094,27
sokoban_core/levels/letslogic_solved/0038_anomaly_2.txt#3,gnn[speed+dl],True,2026,1.4860401153564453,19
sokoban_core/levels/letslogic_solved/0039_novoban.txt#11,gnn[speed+dl],True,25,0.026665925979614258,12
sokoban_core/levels/letslogic_solved/0039_novoban.txt#14,gnn[speed+dl],True,23,0.01927804946899414,12
sokoban_core/levels/letslogic_solved/0039_novoban.txt#4,gnn[speed+dl],True,34,0.029870986938476562,10
sokoban_core/levels/letslogic_solved/0041_loma.txt#12,gnn[speed+dl],True,146,0.08983922004699707,19
sokoban_core/levels/letslogic_solved/0041_loma.txt#15,gnn[speed+dl],True,177,0.1235189437866211,15
sokoban_core/levels/letslogic_solved/0041_loma.txt#26,gnn[speed+dl],True,238,0.18762898445129395,17
sokoban_core/levels/letslogic_solved/0041_loma.txt#31,gnn[speed+dl],True,963,0.6030988693237305,34
sokoban_core/levels/letslogic_solved/0041_loma.txt#47,gnn[speed+dl],True,157,0.14983606338500977,12
sokoban_core/levels/letslogic_solved/0041_loma.txt#48,gnn[speed+dl],True,115,0.09086799621582031,22
sokoban_core/levels/letslogic_solved/0047_choriban.txt#10,gnn[speed+dl],True,256,0.1197671890258789,17
sokoban_core/levels/letslogic_solved/0047_choriban.txt#18,gnn[speed+dl],True,179,0.08216190338134766,23
sokoban_core/levels/letslogic_solved/0047_choriban.txt#36,gnn[speed+dl],True,168,0.13051509857177734,20
sokoban_core/levels/letslogic_solved/0047_choriban.txt#54,gnn[speed+dl],True,219,0.15080499649047852,18
sokoban_core/levels/letslogic_solved/0050_picolevels.txt#20,gnn[speed+dl],True,150,0.15235304832458496,17
sokoban_core/levels/letslogic_solved/0050_picolevels.txt#27,gnn[speed+dl],True,129,0.10333490371704102,21
sokoban_core/levels/letslogic_solved/0050_picolevels.txt#37,gnn[speed+dl],True,400,0.23801970481872559,17
sokoban_core/levels/letslogic_solved/0050_picolevels.txt#7,gnn[speed+dl],True,171,0.0941781997680664,17
sokoban_core/levels/letslogic_solved/0037_anomaly_1.txt#28,gnn[speed+dl],True,19306,11.945041179656982,32
sokoban_core/levels/letslogic_solved/0051_sokompact.txt#11,gnn[speed+dl],True,1529,1.113917350769043,25
sokoban_core/levels/letslogic_solved/0051_sokompact.txt#37,gnn[speed+dl],True,1775,0.8856551647186279,39
sokoban_core/levels/letslogic_solved/0031_nabo_cosmos.txt#39,gnn[speed+dl],True,44782,26.225630283355713,42
sokoban_core/levels/letslogic_solved/0062_dimitri_yorick.txt#46,gnn[speed+dl],True,16,0.031094074249267578,8
sokoban_core/levels/letslogic_solved/0067_puzzle.txt#12,gnn[speed+dl],True,725,0.5726659297943115,22
sokoban_core/levels/letslogic_solved/0067_puzzle.txt#93,gnn[speed+dl],True,1537,1.797581672668457,22
sokoban_core/levels/letslogic_solved/0068_sokolate.txt#16,gnn[speed+dl],True,4485,4.261957883834839,22
sokoban_core/levels/letslogic_solved/0068_sokolate.txt#22,gnn[speed+dl],True,3698,1.9948432445526123,37
sokoban_core/levels/letslogic_solved/0068_sokolate.txt#29,gnn[speed+dl],True,476,0.2630288600921631,21
sokoban_core/levels/letslogic_solved/0068_sokolate.txt#35,gnn[speed+dl],True,1915,0.9447600841522217,51
sokoban_core/levels/letslogic_solved/0068_sokolate.txt#36,gnn[speed+dl],True,5415,3.9081127643585205,33
sokoban_core/levels/letslogic_solved/0033_strategy.txt#14,gnn[speed+dl],True,51048,41.98680877685547,33
sokoban_core/levels/letslogic_solved/0068_sokolate.txt#6,gnn[speed+dl],True,1960,1.4777090549468994,25
sokoban_core/levels/letslogic_solved/0072_cosmac_01.txt#7,gnn[speed+dl],True,529,1.545893907546997,10
sokoban_core/levels/letslogic_solved/0068_sokolate.txt#38,gnn[speed+dl],True,13779,8.053128004074097,43
sokoban_core/levels/letslogic_solved/0077_kokoban.txt#12,gnn[speed+dl],True,6018,3.7547361850738525,68
