level_id,heuristic,success,nodes,runtime,solution_len
sokoban_core/levels/letslogic_solved/0006_microban_01.txt#20,hungarian,True,28,0.010869026184082031,5
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#30,hungarian,True,8,0.005114078521728516,8
sokoban_core/levels/letslogic_solved/0006_microban_01.txt#38,hungarian,True,331,0.09952306747436523,27
sokoban_core/levels/letslogic_solved/0443_p_emysl_z_ka.txt#17,hungarian,True,331,0.10326743125915527,18
sokoban_core/levels/letslogic_solved/0443_p_emysl_z_ka.txt#24,hungarian,True,471,0.13324928283691406,28
sokoban_core/levels/letslogic_solved/0033_strategy.txt#81,hungarian,True,1036,0.3734772205352783,17
sokoban_core/levels/letslogic_solved/0230_alberto_garc_a_plus_2.txt#103,hungarian,True,918,0.4043889045715332,26
sokoban_core/levels/letslogic_solved/0543_secundus_gradus_ad_olympo.txt#1,hungarian,True,1225,0.4311859607696533,63
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#9,hungarian,True,2014,0.5605947971343994,25
sokoban_core/levels/letslogic_solved/0443_p_emysl_z_ka.txt#69,hungarian,True,1969,0.635209321975708,23
sokoban_core/levels/letslogic_solved/0415_spiros_06.txt#186,hungarian,True,1923,0.7304329872131348,25
sokoban_core/levels/letslogic_solved/0550_yasgood.txt#153,hungarian,True,2858,0.8522062301635742,41
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#712,hungarian,True,2817,0.9064621925354004,31
sokoban_core/levels/letslogic_solved/0205_microban_04.txt#42,hungarian,True,4069,1.3808073997497559,31
sokoban_core/levels/letslogic_solved/0191_bugs_collection_3.txt#85,hungarian,True,3578,1.5351800918579102,22
sokoban_core/levels/letslogic_solved/0559_monry_collection.txt#25,hungarian,True,611,0.17499256134033203,14
sokoban_core/levels/letslogic_solved/0012_microban_02.txt#58,hungarian,True,6504,1.712836742401123,22
sokoban_core/levels/letslogic_solved/0041_loma.txt#44,hungarian,True,6039,1.906174898147583,32
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#717,hungarian,True,6039,1.9773857593536377,32
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#1557,hungarian,True,6136,2.451869487762451,18
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#403,hungarian,True,5665,2.9480371475219727,32
sokoban_core/levels/letslogic_solved/0230_alberto_garc_a_plus_2.txt#32,hungarian,True,6109,3.232297658920288,80
sokoban_core/levels/letslogic_solved/0086_attrition_02.txt#10,hungarian,True,2983,3.390979290008545,10
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#711,hungarian,True,12055,3.782188892364502,35
sokoban_core/levels/letslogic_solved/0006_microban_01.txt#15,hungarian,True,13095,4.0077126026153564,39
sokoban_core/levels/letslogic_solved/0422_primus_gradus_ad_olympo.txt#14,hungarian,True,7815,4.632340669631958,41
sokoban_core/levels/letslogic_solved/0559_monry_collection.txt#261,hungarian,True,10362,3.069373607635498,22
sokoban_core/levels/letslogic_solved/0129_alberto_garc_a_best_4_u.txt#18,hungarian,True,12499,5.86655068397522,26
sokoban_core/levels/letslogic_solved/0048_mulholland_d.txt#0,hungarian,True,25096,6.6089818477630615,40
sokoban_core/levels/letslogic_solved/0559_monry_collection.txt#49,hungarian,True,16069,4.7327728271484375,43
sokoban_core/levels/letslogic_solved/0033_strategy.txt#61,hungarian,True,6836,7.167022466659546,18
sokoban_core/levels/letslogic_solved/0047_choriban.txt#53,hungarian,True,22845,7.432031631469727,30
sokoban_core/levels/letslogic_solved/0336_guichard.txt#32,hungarian,True,25373,7.576620578765869,28
sokoban_core/levels/letslogic_solved/0109_revenge_02.txt#4,hungarian,True,20928,8.016221523284912,33
sokoban_core/levels/letslogic_solved/0425_spiros_07.txt#62,hungarian,True,7329,8.066059112548828,13
sokoban_core/levels/letslogic_solved/0562_alberto_multipack.txt#79,hungarian,True,750,0.20866680145263672,21
sokoban_core/levels/letslogic_solved/0006_microban_01.txt#58,hungarian,True,23633,10.430825233459473,50
sokoban_core/levels/letslogic_solved/0473_sokomania.txt#79,hungarian,True,28652,10.859458208084106,63
sokoban_core/levels/letslogic_solved/0562_alberto_multipack.txt#237,hungarian,True,15681,4.598031520843506,30
sokoban_core/levels/letslogic_solved/0219_revenge_20.txt#3,hungarian,True,38940,12.047531843185425,47
sokoban_core/levels/letslogic_solved/0562_alberto_multipack.txt#206,hungarian,True,8392,5.034567832946777,85
sokoban_core/levels/letslogic_solved/0563_new_year.txt#58,hungarian,True,953,0.21007752418518066,20
sokoban_core/levels/letslogic_solved/0562_alberto_multipack.txt#87,hungarian,True,2526,4.151186227798462,19
sokoban_core/levels/letslogic_solved/0564_zig_zag_plus.txt#57,hungarian,True,1,0.00112152099609375,1
sokoban_core/levels/letslogic_solved/0562_alberto_multipack.txt#84,hungarian,True,6677,4.92881965637207,87
sokoban_core/levels/letslogic_solved/0006_microban_01.txt#79,hungarian,True,46012,14.971497774124146,38
sokoban_core/levels/letslogic_solved/0439_magic_pearls.txt#3,hungarian,True,28351,17.2640860080719,21
sokoban_core/levels/letslogic_solved/0556_alberto_garcia_arranged.txt#227,hungarian,True,17713,17.306007385253906,15
sokoban_core/levels/letslogic_solved/0415_spiros_06.txt#103,hungarian,True,59789,20.800724983215332,36
sokoban_core/levels/letslogic_solved/0564_zig_zag_plus.txt#88,hungarian,True,24271,10.230779886245728,40
sokoban_core/levels/letslogic_solved/0439_magic_pearls.txt#36,hungarian,True,68001,29.347681522369385,24
sokoban_core/levels/letslogic_solved/0436_albe.txt#74,hungarian,True,51078,29.527930974960327,24
sokoban_core/levels/letslogic_solved/0562_alberto_multipack.txt#12,hungarian,True,63941,26.40576720237732,32
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#329,hungarian,True,127857,42.274298906326294,27
sokoban_core/levels/letslogic_solved/0564_zig_zag_plus.txt#80,hungarian,True,63173,28.475181102752686,56
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#1590,hungarian,True,134284,57.28800654411316,38
sokoban_core/levels/letslogic_solved/0559_monry_collection.txt#179,hungarian,True,160268,61.005266427993774,52
sokoban_core/levels/letslogic_solved/0443_p_emysl_z_ka.txt#71,hungarian,True,151285,61.94837260246277,41
sokoban_core/levels/letslogic_solved/0488_mf8_sokoban_competition.txt#18,hungarian,True,239029,74.02592182159424,78
sokoban_core/levels/letslogic_solved/0578_warehouse.txt#250,hungarian,True,1419,1.88594651222229,16
